year,level,geoid,name,county,race,measure,estimate
2001,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,1544
2001,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,55
2001,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,218
2001,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,-437
2002,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,1856
2002,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,486
2002,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,1118
2002,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,64
2002,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,102
2002,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,86
2003,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,1450
2003,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,531
2003,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,690
2003,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,44
2003,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,101
2003,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,84
2004,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,1177
2004,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,556
2004,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,395
2004,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,52
2004,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,94
2004,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,80
2005,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,311
2005,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,490
2005,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-365
2005,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,19
2005,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,95
2005,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,72
2006,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,770
2006,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,670
2006,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-166
2006,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,127
2006,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,61
2006,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,78
2007,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,184
2007,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,415
2007,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-378
2007,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,33
2007,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,36
2007,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,78
2008,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,309
2008,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,305
2008,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-238
2008,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,34
2008,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,60
2008,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,148
2009,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-160
2009,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,414
2009,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-684
2009,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,34
2009,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,16
2009,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,60
2010,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-88
2010,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,229
2010,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-667
2010,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,-93
2010,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,-13
2010,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,456
2011,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-208
2011,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,-297
2011,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,136
2011,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,-135
2011,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,129
2011,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,-41
2012,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-442
2012,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,337
2012,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-870
2012,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,-21
2012,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,93
2012,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,19
2013,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-648
2013,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,379
2013,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-1239
2013,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,132
2013,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,225
2013,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,-145
2014,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-1087
2014,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,343
2014,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-1651
2014,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,285
2014,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,-5
2014,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,-59
2015,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-1238
2015,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,352
2015,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-1781
2015,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,50
2015,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,24
2015,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,117
2016,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-1163
2016,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,354
2016,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-1519
2016,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,185
2016,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,137
2016,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,-320
2017,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-687
2017,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,507
2017,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-1487
2017,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,141
2017,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,36
2017,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,116
2018,2_counties,09005,Litchfield County,NA,total_pop,pop_change_from_prev_data_year,-1423
2018,2_counties,09005,Litchfield County,NA,latino,pop_change_from_prev_data_year,431
2018,2_counties,09005,Litchfield County,NA,white,pop_change_from_prev_data_year,-2094
2018,2_counties,09005,Litchfield County,NA,black,pop_change_from_prev_data_year,20
2018,2_counties,09005,Litchfield County,NA,asian,pop_change_from_prev_data_year,-155
2018,2_counties,09005,Litchfield County,NA,other_race,pop_change_from_prev_data_year,375
2000,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,0
2000,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,0
2000,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,0
2000,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,0
2000,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,0
2000,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,0
2001,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,1935
2001,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,363
2001,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,1689
2001,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,139
2001,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,286
2001,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,-542
2002,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,2181
2002,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,341
2002,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,1273
2002,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,189
2002,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,242
2002,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,136
2003,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,1677
2003,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,351
2003,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,1032
2003,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,39
2003,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,214
2003,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,41
2004,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,586
2004,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,281
2004,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-69
2004,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,82
2004,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,194
2004,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,98
2005,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,741
2005,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,276
2005,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,199
2005,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,-33
2005,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,193
2005,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,106
2006,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,1282
2006,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,366
2006,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,481
2006,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,105
2006,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,255
2006,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,75
2007,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,656
2007,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,308
2007,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,91
2007,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,-1
2007,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,173
2007,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,85
2008,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,833
2008,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,401
2008,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,79
2008,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,21
2008,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,239
2008,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,93
2009,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,645
2009,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,309
2009,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-166
2009,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,184
2009,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,147
2009,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,171
2010,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,69
2010,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,189
2010,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-444
2010,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,-57
2010,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,-128
2010,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,509
2011,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,-402
2011,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,-200
2011,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-533
2011,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,-238
2011,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,52
2011,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,517
2012,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,365
2012,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,334
2012,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-138
2012,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,143
2012,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,169
2012,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,-143
2013,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,51
2013,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,358
2013,2_counties,09007,Middlesex County,NA,white,pop_change_from_prev_data_year,-590
2013,2_counties,09007,Middlesex County,NA,black,pop_change_from_prev_data_year,120
2013,2_counties,09007,Middlesex County,NA,asian,pop_change_from_prev_data_year,1
2013,2_counties,09007,Middlesex County,NA,other_race,pop_change_from_prev_data_year,162
2014,2_counties,09007,Middlesex County,NA,total_pop,pop_change_from_prev_data_year,-156
2014,2_counties,09007,Middlesex County,NA,latino,pop_change_from_prev_data_year,400
