level,geoid,name,year,county,var,estimate,moe,share,sharemoe
3_towns,0900586440,Winchester,2016,Litchfield County,white,9677,426,0.886,0.039
3_towns,0900586440,Winchester,2016,Litchfield County,black,245,193,0.022,0.018
3_towns,0900586440,Winchester,2016,Litchfield County,asian,214,216,0.02,0.02
3_towns,0900586440,Winchester,2016,Litchfield County,other_race,247,162,0.023,0.015
3_towns,0900586440,Winchester,2017,Litchfield County,total_pop,10894,19,NA,NA
3_towns,0900586440,Winchester,2017,Litchfield County,latino,629,192,0.058,0.018
3_towns,0900586440,Winchester,2017,Litchfield County,white,9648,378,0.886,0.035
3_towns,0900586440,Winchester,2017,Litchfield County,black,239,186,0.022,0.017
3_towns,0900586440,Winchester,2017,Litchfield County,asian,83,96,0.008,0.009
3_towns,0900586440,Winchester,2017,Litchfield County,other_race,295,175,0.027,0.016
3_towns,0900586440,Winchester,2018,Litchfield County,total_pop,10798,24,NA,NA
3_towns,0900586440,Winchester,2018,Litchfield County,latino,388,117,0.036,0.011
3_towns,0900586440,Winchester,2018,Litchfield County,white,9983,224,0.925,0.021
3_towns,0900586440,Winchester,2018,Litchfield County,black,94,61,0.009,0.006
3_towns,0900586440,Winchester,2018,Litchfield County,asian,98,114,0.009,0.011
3_towns,0900586440,Winchester,2018,Litchfield County,other_race,235,148,0.022,0.014
3_towns,0900587910,Woodbury,2000,NA,total_pop,9198,0,NA,NA
3_towns,0900587910,Woodbury,2000,NA,latino,152,0,0.017,NA
3_towns,0900587910,Woodbury,2000,NA,white,8819,0,0.959,NA
3_towns,0900587910,Woodbury,2000,NA,black,46,0,0.005,NA
3_towns,0900587910,Woodbury,2000,NA,asian,101,0,0.011,NA
3_towns,0900587910,Woodbury,2000,NA,other_race,80,0,0.009,NA
3_towns,0900587910,Woodbury,2010,NA,total_pop,9975,0,NA,NA
3_towns,0900587910,Woodbury,2010,NA,latino,245,0,0.025,NA
3_towns,0900587910,Woodbury,2010,NA,white,9366,0,0.939,NA
3_towns,0900587910,Woodbury,2010,NA,black,55,0,0.006,NA
3_towns,0900587910,Woodbury,2010,NA,asian,167,0,0.017,NA
3_towns,0900587910,Woodbury,2010,NA,other_race,142,0,0.014,NA
3_towns,0900587910,Woodbury,2011,Litchfield County,total_pop,9928,26,NA,NA
3_towns,0900587910,Woodbury,2011,Litchfield County,latino,396,213,0.04,0.021
3_towns,0900587910,Woodbury,2011,Litchfield County,white,9264,265,0.933,0.027
3_towns,0900587910,Woodbury,2011,Litchfield County,black,18,29,0.002,0.003
3_towns,0900587910,Woodbury,2011,Litchfield County,asian,76,54,0.008,0.005
3_towns,0900587910,Woodbury,2011,Litchfield County,other_race,174,162,0.018,0.016
3_towns,0900587910,Woodbury,2012,Litchfield County,total_pop,9925,22,NA,NA
3_towns,0900587910,Woodbury,2012,Litchfield County,latino,485,247,0.049,0.025
3_towns,0900587910,Woodbury,2012,Litchfield County,white,9227,260,0.93,0.026
3_towns,0900587910,Woodbury,2012,Litchfield County,black,23,32,0.002,0.003
3_towns,0900587910,Woodbury,2012,Litchfield County,asian,50,42,0.005,0.004
3_towns,0900587910,Woodbury,2012,Litchfield County,other_race,140,105,0.014,0.011
3_towns,0900587910,Woodbury,2013,Litchfield County,total_pop,9910,32,NA,NA
3_towns,0900587910,Woodbury,2013,Litchfield County,latino,365,145,0.037,0.015
3_towns,0900587910,Woodbury,2013,Litchfield County,white,9328,172,0.941,0.017
3_towns,0900587910,Woodbury,2013,Litchfield County,black,19,24,0.002,0.002
3_towns,0900587910,Woodbury,2013,Litchfield County,asian,137,111,0.014,0.011
3_towns,0900587910,Woodbury,2013,Litchfield County,other_race,61,61,0.006,0.006
3_towns,0900587910,Woodbury,2014,Litchfield County,total_pop,9851,18,NA,NA
3_towns,0900587910,Woodbury,2014,Litchfield County,latino,433,186,0.044,0.019
3_towns,0900587910,Woodbury,2014,Litchfield County,white,9028,274,0.916,0.028
3_towns,0900587910,Woodbury,2014,Litchfield County,black,22,25,0.002,0.003
3_towns,0900587910,Woodbury,2014,Litchfield County,asian,300,242,0.03,0.025
3_towns,0900587910,Woodbury,2014,Litchfield County,other_race,68,71,0.007,0.007
3_towns,0900587910,Woodbury,2015,Litchfield County,total_pop,9791,32,NA,NA
3_towns,0900587910,Woodbury,2015,Litchfield County,latino,410,265,0.042,0.027
3_towns,0900587910,Woodbury,2015,Litchfield County,white,8856,342,0.905,0.035
3_towns,0900587910,Woodbury,2015,Litchfield County,black,30,28,0.003,0.003
3_towns,0900587910,Woodbury,2015,Litchfield County,asian,402,267,0.041,0.027
3_towns,0900587910,Woodbury,2015,Litchfield County,other_race,93,78,0.009,0.008
3_towns,0900587910,Woodbury,2016,Litchfield County,total_pop,9723,20,NA,NA
3_towns,0900587910,Woodbury,2016,Litchfield County,latino,554,312,0.057,0.032
3_towns,0900587910,Woodbury,2016,Litchfield County,white,8720,408,0.897,0.042
3_towns,0900587910,Woodbury,2016,Litchfield County,black,39,33,0.004,0.003
3_towns,0900587910,Woodbury,2016,Litchfield County,asian,359,254,0.037,0.026
3_towns,0900587910,Woodbury,2016,Litchfield County,other_race,51,51,0.005,0.005
3_towns,0900587910,Woodbury,2017,Litchfield County,total_pop,9686,28,NA,NA
3_towns,0900587910,Woodbury,2017,Litchfield County,latino,482,300,0.05,0.031
3_towns,0900587910,Woodbury,2017,Litchfield County,white,8712,402,0.899,0.041
3_towns,0900587910,Woodbury,2017,Litchfield County,black,35,32,0.004,0.003
3_towns,0900587910,Woodbury,2017,Litchfield County,asian,378,272,0.039,0.028
3_towns,0900587910,Woodbury,2017,Litchfield County,other_race,79,78,0.008,0.008
3_towns,0900587910,Woodbury,2018,Litchfield County,total_pop,9617,26,NA,NA
3_towns,0900587910,Woodbury,2018,Litchfield County,latino,467,262,0.049,0.027
3_towns,0900587910,Woodbury,2018,Litchfield County,white,8593,322,0.894,0.033
3_towns,0900587910,Woodbury,2018,Litchfield County,black,36,33,0.004,0.003
3_towns,0900587910,Woodbury,2018,Litchfield County,asian,433,233,0.045,0.024
3_towns,0900587910,Woodbury,2018,Litchfield County,other_race,88,73,0.009,0.008
3_towns,0900714300,Chester,2000,NA,total_pop,3743,0,NA,NA
3_towns,0900714300,Chester,2000,NA,latino,64,0,0.017,NA
3_towns,0900714300,Chester,2000,NA,white,3580,0,0.956,NA
3_towns,0900714300,Chester,2000,NA,black,25,0,0.007,NA
3_towns,0900714300,Chester,2000,NA,asian,30,0,0.008,NA
3_towns,0900714300,Chester,2000,NA,other_race,44,0,0.012,NA
3_towns,0900714300,Chester,2010,NA,total_pop,3994,0,NA,NA
3_towns,0900714300,Chester,2010,NA,latino,74,0,0.019,NA
3_towns,0900714300,Chester,2010,NA,white,3796,0,0.95,NA
3_towns,0900714300,Chester,2010,NA,black,35,0,0.009,NA
3_towns,0900714300,Chester,2010,NA,asian,31,0,0.008,NA
3_towns,0900714300,Chester,2010,NA,other_race,58,0,0.015,NA
3_towns,0900714300,Chester,2011,Middlesex County,total_pop,3984,17,NA,NA
3_towns,0900714300,Chester,2011,Middlesex County,latino,104,126,0.026,0.032
3_towns,0900714300,Chester,2011,Middlesex County,white,3772,139,0.947,0.035
3_towns,0900714300,Chester,2011,Middlesex County,black,15,17,0.004,0.004
3_towns,0900714300,Chester,2011,Middlesex County,asian,53,57,0.013,0.014
3_towns,0900714300,Chester,2011,Middlesex County,other_race,40,165,0.01,0.041
3_towns,0900714300,Chester,2012,Middlesex County,total_pop,4090,31,NA,NA
3_towns,0900714300,Chester,2012,Middlesex County,latino,113,107,0.028,0.026
3_towns,0900714300,Chester,2012,Middlesex County,white,3874,125,0.947,0.03
3_towns,0900714300,Chester,2012,Middlesex County,black,14,14,0.003,0.003
3_towns,0900714300,Chester,2012,Middlesex County,asian,43,49,0.011,0.012
3_towns,0900714300,Chester,2012,Middlesex County,other_race,46,43,0.011,0.011
3_towns,0900714300,Chester,2013,Middlesex County,total_pop,4154,16,NA,NA
3_towns,0900714300,Chester,2013,Middlesex County,latino,140,109,0.034,0.026
3_towns,0900714300,Chester,2013,Middlesex County,white,3877,143,0.933,0.034
3_towns,0900714300,Chester,2013,Middlesex County,black,30,31,0.007,0.007
3_towns,0900714300,Chester,2013,Middlesex County,asian,35,40,0.008,0.01
3_towns,0900714300,Chester,2013,Middlesex County,other_race,72,55,0.017,0.013
3_towns,0900714300,Chester,2014,Middlesex County,total_pop,4223,23,NA,NA
3_towns,0900714300,Chester,2014,Middlesex County,latino,113,85,0.027,0.02
3_towns,0900714300,Chester,2014,Middlesex County,white,4012,126,0.95,0.029
3_towns,0900714300,Chester,2014,Middlesex County,black,30,30,0.007,0.007
3_towns,0900714300,Chester,2014,Middlesex County,asian,27,44,0.006,0.01
3_towns,0900714300,Chester,2014,Middlesex County,other_race,41,44,0.01,0.01
3_towns,0900714300,Chester,2015,Middlesex County,total_pop,4263,20,NA,NA
3_towns,0900714300,Chester,2015,Middlesex County,latino,98,70,0.023,0.016
3_towns,0900714300,Chester,2015,Middlesex County,white,4038,114,0.947,0.026
3_towns,0900714300,Chester,2015,Middlesex County,black,32,31,0.008,0.007
3_towns,0900714300,Chester,2015,Middlesex County,asian,28,44,0.007,0.01
3_towns,0900714300,Chester,2015,Middlesex County,other_race,67,63,0.016,0.015
3_towns,0900714300,Chester,2016,Middlesex County,total_pop,4290,31,NA,NA
3_towns,0900714300,Chester,2016,Middlesex County,latino,97,69,0.023,0.016
3_towns,0900714300,Chester,2016,Middlesex County,white,4104,110,0.957,0.025
3_towns,0900714300,Chester,2016,Middlesex County,black,39,36,0.009,0.008
3_towns,0900714300,Chester,2016,Middlesex County,asian,25,37,0.006,0.009
3_towns,0900714300,Chester,2016,Middlesex County,other_race,25,36,0.006,0.008
3_towns,0900714300,Chester,2017,Middlesex County,total_pop,4286,21,NA,NA
3_towns,0900714300,Chester,2017,Middlesex County,latino,94,67,0.022,0.016
3_towns,0900714300,Chester,2017,Middlesex County,white,4054,130,0.946,0.03
3_towns,0900714300,Chester,2017,Middlesex County,black,28,32,0.007,0.007
3_towns,0900714300,Chester,2017,Middlesex County,asian,92,78,0.021,0.018
3_towns,0900714300,Chester,2017,Middlesex County,other_race,18,37,0.004,0.009
3_towns,0900714300,Chester,2018,Middlesex County,total_pop,4268,27,NA,NA
3_towns,0900714300,Chester,2018,Middlesex County,latino,137,98,0.032,0.023
3_towns,0900714300,Chester,2018,Middlesex County,white,4030,123,0.944,0.028
3_towns,0900714300,Chester,2018,Middlesex County,black,19,23,0.004,0.005
3_towns,0900714300,Chester,2018,Middlesex County,asian,82,81,0.019,0.019
3_towns,0900714300,Chester,2018,Middlesex County,other_race,0,12,0,0.003
3_towns,0900715350,Clinton,2000,NA,total_pop,13094,0,NA,NA
3_towns,0900715350,Clinton,2000,NA,latino,523,0,0.04,NA
3_towns,0900715350,Clinton,2000,NA,white,12204,0,0.932,NA
3_towns,0900715350,Clinton,2000,NA,black,67,0,0.005,NA
3_towns,0900715350,Clinton,2000,NA,asian,148,0,0.011,NA
3_towns,0900715350,Clinton,2000,NA,other_race,152,0,0.012,NA
3_towns,0900715350,Clinton,2010,NA,total_pop,13260,0,NA,NA
3_towns,0900715350,Clinton,2010,NA,latino,661,0,0.05,NA
3_towns,0900715350,Clinton,2010,NA,white,12101,0,0.913,NA
3_towns,0900715350,Clinton,2010,NA,black,85,0,0.006,NA
3_towns,0900715350,Clinton,2010,NA,asian,236,0,0.018,NA
3_towns,0900715350,Clinton,2010,NA,other_race,177,0,0.013,NA
3_towns,0900715350,Clinton,2011,Middlesex County,total_pop,13291,37,NA,NA
3_towns,0900715350,Clinton,2011,Middlesex County,latino,469,215,0.035,0.016
3_towns,0900715350,Clinton,2011,Middlesex County,white,12325,307,0.927,0.023
3_towns,0900715350,Clinton,2011,Middlesex County,black,11,17,0.001,0.001
3_towns,0900715350,Clinton,2011,Middlesex County,asian,260,167,0.02,0.013
3_towns,0900715350,Clinton,2011,Middlesex County,other_race,226,234,0.017,0.018
3_towns,0900715350,Clinton,2012,Middlesex County,total_pop,13259,33,NA,NA
3_towns,0900715350,Clinton,2012,Middlesex County,latino,752,460,0.057,0.035
3_towns,0900715350,Clinton,2012,Middlesex County,white,12031,524,0.907,0.039
3_towns,0900715350,Clinton,2012,Middlesex County,black,11,17,0.001,0.001
3_towns,0900715350,Clinton,2012,Middlesex County,asian,222,151,0.017,0.011
3_towns,0900715350,Clinton,2012,Middlesex County,other_race,243,200,0.018,0.015
3_towns,0900715350,Clinton,2013,Middlesex County,total_pop,13239,31,NA,NA
3_towns,0900715350,Clinton,2013,Middlesex County,latino,660,386,0.05,0.029
3_towns,0900715350,Clinton,2013,Middlesex County,white,12061,445,0.911,0.034
3_towns,0900715350,Clinton,2013,Middlesex County,black,23,25,0.002,0.002
3_towns,0900715350,Clinton,2013,Middlesex County,asian,289,169,0.022,0.013
3_towns,0900715350,Clinton,2013,Middlesex County,other_race,206,178,0.016,0.013
3_towns,0900715350,Clinton,2014,Middlesex County,total_pop,13188,44,NA,NA
3_towns,0900715350,Clinton,2014,Middlesex County,latino,860,450,0.065,0.034
3_towns,0900715350,Clinton,2014,Middlesex County,white,11909,483,0.903,0.037
3_towns,0900715350,Clinton,2014,Middlesex County,black,38,34,0.003,0.003
3_towns,0900715350,Clinton,2014,Middlesex County,asian,205,120,0.016,0.009
3_towns,0900715350,Clinton,2014,Middlesex County,other_race,176,173,0.013,0.013
3_towns,0900715350,Clinton,2015,Middlesex County,total_pop,13167,42,NA,NA
3_towns,0900715350,Clinton,2015,Middlesex County,latino,797,367,0.061,0.028
3_towns,0900715350,Clinton,2015,Middlesex County,white,11890,384,0.903,0.029
3_towns,0900715350,Clinton,2015,Middlesex County,black,54,38,0.004,0.003
3_towns,0900715350,Clinton,2015,Middlesex County,asian,234,143,0.018,0.011
3_towns,0900715350,Clinton,2015,Middlesex County,other_race,192,118,0.015,0.009
3_towns,0900715350,Clinton,2016,Middlesex County,total_pop,13072,58,NA,NA
3_towns,0900715350,Clinton,2016,Middlesex County,latino,790,314,0.06,0.024
3_towns,0900715350,Clinton,2016,Middlesex County,white,11795,344,0.902,0.026
3_towns,0900715350,Clinton,2016,Middlesex County,black,59,45,0.005,0.003
3_towns,0900715350,Clinton,2016,Middlesex County,asian,220,117,0.017,0.009
3_towns,0900715350,Clinton,2016,Middlesex County,other_race,208,115,0.016,0.009
3_towns,0900715350,Clinton,2017,Middlesex County,total_pop,13041,27,NA,NA
3_towns,0900715350,Clinton,2017,Middlesex County,latino,995,290,0.076,0.022
3_towns,0900715350,Clinton,2017,Middlesex County,white,11676,316,0.895,0.024
3_towns,0900715350,Clinton,2017,Middlesex County,black,65,47,0.005,0.004
3_towns,0900715350,Clinton,2017,Middlesex County,asian,139,93,0.011,0.007
3_towns,0900715350,Clinton,2017,Middlesex County,other_race,166,108,0.013,0.008
3_towns,0900715350,Clinton,2018,Middlesex County,total_pop,12976,32,NA,NA
3_towns,0900715350,Clinton,2018,Middlesex County,latino,1203,347,0.093,0.027
3_towns,0900715350,Clinton,2018,Middlesex County,white,11379,398,0.877,0.031
3_towns,0900715350,Clinton,2018,Middlesex County,black,56,50,0.004,0.004
3_towns,0900715350,Clinton,2018,Middlesex County,asian,125,63,0.01,0.005
3_towns,0900715350,Clinton,2018,Middlesex County,other_race,213,117,0.016,0.009
3_towns,0900718080,Cromwell,2000,NA,total_pop,12871,0,NA,NA
3_towns,0900718080,Cromwell,2000,NA,latino,410,0,0.032,NA
3_towns,0900718080,Cromwell,2000,NA,white,11751,0,0.913,NA
3_towns,0900718080,Cromwell,2000,NA,black,386,0,0.03,NA
3_towns,0900718080,Cromwell,2000,NA,asian,158,0,0.012,NA
3_towns,0900718080,Cromwell,2000,NA,other_race,166,0,0.013,NA
3_towns,0900718080,Cromwell,2010,NA,total_pop,14005,0,NA,NA
3_towns,0900718080,Cromwell,2010,NA,latino,633,0,0.045,NA
3_towns,0900718080,Cromwell,2010,NA,white,12132,0,0.866,NA
3_towns,0900718080,Cromwell,2010,NA,black,552,0,0.039,NA
3_towns,0900718080,Cromwell,2010,NA,asian,462,0,0.033,NA
3_towns,0900718080,Cromwell,2010,NA,other_race,226,0,0.016,NA
3_towns,0900718080,Cromwell,2011,Middlesex County,total_pop,13951,29,NA,NA
3_towns,0900718080,Cromwell,2011,Middlesex County,latino,583,271,0.042,0.019
3_towns,0900718080,Cromwell,2011,Middlesex County,white,12355,378,0.886,0.027
3_towns,0900718080,Cromwell,2011,Middlesex County,black,413,153,0.03,0.011
3_towns,0900718080,Cromwell,2011,Middlesex County,asian,440,227,0.032,0.016
3_towns,0900718080,Cromwell,2011,Middlesex County,other_race,160,192,0.011,0.014
3_towns,0900718080,Cromwell,2012,Middlesex County,total_pop,14059,40,NA,NA
3_towns,0900718080,Cromwell,2012,Middlesex County,latino,565,197,0.04,0.014
3_towns,0900718080,Cromwell,2012,Middlesex County,white,12060,466,0.858,0.033
3_towns,0900718080,Cromwell,2012,Middlesex County,black,895,407,0.064,0.029
3_towns,0900718080,Cromwell,2012,Middlesex County,asian,424,211,0.03,0.015
3_towns,0900718080,Cromwell,2012,Middlesex County,other_race,115,72,0.008,0.005
3_towns,0900718080,Cromwell,2013,Middlesex County,total_pop,14076,21,NA,NA
3_towns,0900718080,Cromwell,2013,Middlesex County,latino,609,240,0.043,0.017
3_towns,0900718080,Cromwell,2013,Middlesex County,white,11880,523,0.844,0.037
3_towns,0900718080,Cromwell,2013,Middlesex County,black,1015,434,0.072,0.031
3_towns,0900718080,Cromwell,2013,Middlesex County,asian,485,218,0.034,0.015
3_towns,0900718080,Cromwell,2013,Middlesex County,other_race,87,63,0.006,0.004
3_towns,0900718080,Cromwell,2014,Middlesex County,total_pop,14077,54,NA,NA
3_towns,0900718080,Cromwell,2014,Middlesex County,latino,790,249,0.056,0.018
3_towns,0900718080,Cromwell,2014,Middlesex County,white,11574,529,0.822,0.037
3_towns,0900718080,Cromwell,2014,Middlesex County,black,1024,440,0.073,0.031
3_towns,0900718080,Cromwell,2014,Middlesex County,asian,506,213,0.036,0.015
3_towns,0900718080,Cromwell,2014,Middlesex County,other_race,183,117,0.013,0.008
3_towns,0900718080,Cromwell,2015,Middlesex County,total_pop,14086,25,NA,NA
3_towns,0900718080,Cromwell,2015,Middlesex County,latino,1035,377,0.073,0.027
3_towns,0900718080,Cromwell,2015,Middlesex County,white,11505,623,0.817,0.044
3_towns,0900718080,Cromwell,2015,Middlesex County,black,998,428,0.071,0.03
3_towns,0900718080,Cromwell,2015,Middlesex County,asian,368,226,0.026,0.016
3_towns,0900718080,Cromwell,2015,Middlesex County,other_race,180,123,0.013,0.009
3_towns,0900718080,Cromwell,2016,Middlesex County,total_pop,14049,28,NA,NA
3_towns,0900718080,Cromwell,2016,Middlesex County,latino,1206,405,0.086,0.029
3_towns,0900718080,Cromwell,2016,Middlesex County,white,11275,591,0.803,0.042
3_towns,0900718080,Cromwell,2016,Middlesex County,black,1145,478,0.082,0.034
3_towns,0900718080,Cromwell,2016,Middlesex County,asian,308,149,0.022,0.011
3_towns,0900718080,Cromwell,2016,Middlesex County,other_race,115,88,0.008,0.006
3_towns,0900718080,Cromwell,2017,Middlesex County,total_pop,14021,23,NA,NA
3_towns,0900718080,Cromwell,2017,Middlesex County,latino,1385,372,0.099,0.027
3_towns,0900718080,Cromwell,2017,Middlesex County,white,11315,403,0.807,0.029
3_towns,0900718080,Cromwell,2017,Middlesex County,black,894,291,0.064,0.021
3_towns,0900718080,Cromwell,2017,Middlesex County,asian,283,86,0.02,0.006
3_towns,0900718080,Cromwell,2017,Middlesex County,other_race,144,90,0.01,0.006
3_towns,0900718080,Cromwell,2018,Middlesex County,total_pop,13973,26,NA,NA
3_towns,0900718080,Cromwell,2018,Middlesex County,latino,1364,353,0.098,0.025
3_towns,0900718080,Cromwell,2018,Middlesex County,white,11156,463,0.798,0.033
3_towns,0900718080,Cromwell,2018,Middlesex County,black,833,243,0.06,0.017
