level,year,name,county,units,value
3_towns,2001,Cornwall,Litchfield County,1 unit,7
3_towns,2001,Cornwall,Litchfield County,2 to 4 units,0
3_towns,2001,Cornwall,Litchfield County,5+ units,0
3_towns,2001,Coventry,Tolland County,1 unit,60
3_towns,2001,Coventry,Tolland County,2 to 4 units,0
3_towns,2001,Coventry,Tolland County,5+ units,0
3_towns,2001,Cromwell,Middlesex County,1 unit,71
3_towns,2001,Cromwell,Middlesex County,2 to 4 units,0
3_towns,2001,Cromwell,Middlesex County,5+ units,0
3_towns,2001,Danbury,Fairfield County,1 unit,222
3_towns,2001,Danbury,Fairfield County,2 to 4 units,14
3_towns,2001,Danbury,Fairfield County,5+ units,0
3_towns,2001,Darien,Fairfield County,1 unit,42
3_towns,2001,Darien,Fairfield County,2 to 4 units,0
3_towns,2001,Darien,Fairfield County,5+ units,0
3_towns,2001,Deep River,Middlesex County,1 unit,19
3_towns,2001,Deep River,Middlesex County,2 to 4 units,0
3_towns,2001,Deep River,Middlesex County,5+ units,0
3_towns,2001,Derby,New Haven County,1 unit,12
3_towns,2001,Derby,New Haven County,2 to 4 units,8
3_towns,2001,Derby,New Haven County,5+ units,0
3_towns,2001,Durham,Middlesex County,1 unit,46
3_towns,2001,Durham,Middlesex County,2 to 4 units,0
3_towns,2001,Durham,Middlesex County,5+ units,0
3_towns,2001,East Granby,Hartford County,1 unit,31
3_towns,2001,East Granby,Hartford County,2 to 4 units,0
3_towns,2001,East Granby,Hartford County,5+ units,0
3_towns,2001,East Haddam,Middlesex County,1 unit,53
3_towns,2001,East Haddam,Middlesex County,2 to 4 units,0
3_towns,2001,East Haddam,Middlesex County,5+ units,0
3_towns,2001,East Hampton,Middlesex County,1 unit,92
3_towns,2001,East Hampton,Middlesex County,2 to 4 units,0
3_towns,2001,East Hampton,Middlesex County,5+ units,0
3_towns,2001,East Hartford,Hartford County,1 unit,8
3_towns,2001,East Hartford,Hartford County,2 to 4 units,0
3_towns,2001,East Hartford,Hartford County,5+ units,0
3_towns,2001,East Haven,New Haven County,1 unit,48
3_towns,2001,East Haven,New Haven County,2 to 4 units,28
3_towns,2001,East Haven,New Haven County,5+ units,0
3_towns,2001,East Lyme,New London County,1 unit,70
3_towns,2001,East Lyme,New London County,2 to 4 units,2
3_towns,2001,East Lyme,New London County,5+ units,0
3_towns,2001,East Windsor,Hartford County,1 unit,62
3_towns,2001,East Windsor,Hartford County,2 to 4 units,0
3_towns,2001,East Windsor,Hartford County,5+ units,0
3_towns,2001,Eastford,Windham County,1 unit,3
3_towns,2001,Eastford,Windham County,2 to 4 units,0
3_towns,2001,Eastford,Windham County,5+ units,0
3_towns,2001,Easton,Fairfield County,1 unit,20
3_towns,2001,Easton,Fairfield County,2 to 4 units,0
3_towns,2001,Easton,Fairfield County,5+ units,0
3_towns,2001,Ellington,Tolland County,1 unit,84
3_towns,2001,Ellington,Tolland County,2 to 4 units,0
3_towns,2001,Ellington,Tolland County,5+ units,0
3_towns,2001,Enfield,Hartford County,1 unit,30
3_towns,2001,Enfield,Hartford County,2 to 4 units,0
3_towns,2001,Enfield,Hartford County,5+ units,0
3_towns,2001,Essex,Middlesex County,1 unit,50
3_towns,2001,Essex,Middlesex County,2 to 4 units,0
3_towns,2001,Essex,Middlesex County,5+ units,0
3_towns,2001,Fairfield,Fairfield County,1 unit,43
3_towns,2001,Fairfield,Fairfield County,2 to 4 units,0
3_towns,2001,Fairfield,Fairfield County,5+ units,0
3_towns,2001,Farmington,Hartford County,1 unit,110
3_towns,2001,Farmington,Hartford County,2 to 4 units,0
3_towns,2001,Farmington,Hartford County,5+ units,0
3_towns,2001,Franklin,New London County,1 unit,11
3_towns,2001,Franklin,New London County,2 to 4 units,0
3_towns,2001,Franklin,New London County,5+ units,0
3_towns,2001,Glastonbury,Hartford County,1 unit,111
3_towns,2001,Glastonbury,Hartford County,2 to 4 units,7
3_towns,2001,Glastonbury,Hartford County,5+ units,10
3_towns,2001,Goshen,Litchfield County,1 unit,35
3_towns,2001,Goshen,Litchfield County,2 to 4 units,0
3_towns,2001,Goshen,Litchfield County,5+ units,0
3_towns,2001,Granby,Hartford County,1 unit,60
3_towns,2001,Granby,Hartford County,2 to 4 units,0
3_towns,2001,Granby,Hartford County,5+ units,0
3_towns,2001,Greenwich,Fairfield County,1 unit,114
3_towns,2001,Greenwich,Fairfield County,2 to 4 units,12
3_towns,2001,Greenwich,Fairfield County,5+ units,0
3_towns,2001,Griswold,New London County,1 unit,42
3_towns,2001,Griswold,New London County,2 to 4 units,4
3_towns,2001,Griswold,New London County,5+ units,0
3_towns,2001,Groton,New London County,1 unit,61
3_towns,2001,Groton,New London County,2 to 4 units,8
3_towns,2001,Groton,New London County,5+ units,0
3_towns,2001,Guilford,New Haven County,1 unit,64
3_towns,2001,Guilford,New Haven County,2 to 4 units,0
3_towns,2001,Guilford,New Haven County,5+ units,0
3_towns,2001,Haddam,Middlesex County,1 unit,31
3_towns,2001,Haddam,Middlesex County,2 to 4 units,0
3_towns,2001,Haddam,Middlesex County,5+ units,0
3_towns,2001,Hamden,New Haven County,1 unit,78
3_towns,2001,Hamden,New Haven County,2 to 4 units,4
3_towns,2001,Hamden,New Haven County,5+ units,55
3_towns,2001,Hampton,Windham County,1 unit,18
3_towns,2001,Hampton,Windham County,2 to 4 units,0
3_towns,2001,Hampton,Windham County,5+ units,0
3_towns,2001,Hartford,Hartford County,1 unit,14
3_towns,2001,Hartford,Hartford County,2 to 4 units,76
3_towns,2001,Hartford,Hartford County,5+ units,0
3_towns,2001,Hartland,Hartford County,1 unit,5
3_towns,2001,Hartland,Hartford County,2 to 4 units,0
3_towns,2001,Hartland,Hartford County,5+ units,0
3_towns,2001,Harwinton,Litchfield County,1 unit,17
3_towns,2001,Harwinton,Litchfield County,2 to 4 units,0
3_towns,2001,Harwinton,Litchfield County,5+ units,0
3_towns,2001,Hebron,Tolland County,1 unit,39
3_towns,2001,Hebron,Tolland County,2 to 4 units,0
3_towns,2001,Hebron,Tolland County,5+ units,0
3_towns,2001,Kent,Litchfield County,1 unit,9
3_towns,2001,Kent,Litchfield County,2 to 4 units,0
3_towns,2001,Kent,Litchfield County,5+ units,0
3_towns,2001,Killingly,Windham County,1 unit,57
3_towns,2001,Killingly,Windham County,2 to 4 units,0
3_towns,2001,Killingly,Windham County,5+ units,0
3_towns,2001,Killingworth,Middlesex County,1 unit,42
3_towns,2001,Killingworth,Middlesex County,2 to 4 units,0
3_towns,2001,Killingworth,Middlesex County,5+ units,0
3_towns,2001,Lebanon,New London County,1 unit,38
3_towns,2001,Lebanon,New London County,2 to 4 units,0
3_towns,2001,Lebanon,New London County,5+ units,0
3_towns,2001,Ledyard,New London County,1 unit,49
3_towns,2001,Ledyard,New London County,2 to 4 units,2
3_towns,2001,Ledyard,New London County,5+ units,0
3_towns,2001,Lisbon,New London County,1 unit,19
3_towns,2001,Lisbon,New London County,2 to 4 units,0
3_towns,2001,Lisbon,New London County,5+ units,0
3_towns,2001,Litchfield,Litchfield County,1 unit,33
3_towns,2001,Litchfield,Litchfield County,2 to 4 units,0
3_towns,2001,Litchfield,Litchfield County,5+ units,0
3_towns,2001,Lyme,New London County,1 unit,12
3_towns,2001,Lyme,New London County,2 to 4 units,0
3_towns,2001,Lyme,New London County,5+ units,0
3_towns,2001,Madison,New Haven County,1 unit,67
3_towns,2001,Madison,New Haven County,2 to 4 units,0
3_towns,2001,Madison,New Haven County,5+ units,0
3_towns,2001,Manchester,Hartford County,1 unit,106
3_towns,2001,Manchester,Hartford County,2 to 4 units,4
3_towns,2001,Manchester,Hartford County,5+ units,0
3_towns,2001,Mansfield,Tolland County,1 unit,48
3_towns,2001,Mansfield,Tolland County,2 to 4 units,14
3_towns,2001,Mansfield,Tolland County,5+ units,10
3_towns,2001,Marlborough,Hartford County,1 unit,55
3_towns,2001,Marlborough,Hartford County,2 to 4 units,0
3_towns,2001,Marlborough,Hartford County,5+ units,0
3_towns,2001,Meriden,New Haven County,1 unit,46
3_towns,2001,Meriden,New Haven County,2 to 4 units,0
3_towns,2001,Meriden,New Haven County,5+ units,0
3_towns,2001,Middlebury,New Haven County,1 unit,30
3_towns,2001,Middlebury,New Haven County,2 to 4 units,0
3_towns,2001,Middlebury,New Haven County,5+ units,0
3_towns,2001,Middlefield,Middlesex County,1 unit,7
3_towns,2001,Middlefield,Middlesex County,2 to 4 units,0
3_towns,2001,Middlefield,Middlesex County,5+ units,0
3_towns,2001,Middletown,Middlesex County,1 unit,88
3_towns,2001,Middletown,Middlesex County,2 to 4 units,0
3_towns,2001,Middletown,Middlesex County,5+ units,77
3_towns,2001,Milford,New Haven County,1 unit,180
3_towns,2001,Milford,New Haven County,2 to 4 units,0
3_towns,2001,Milford,New Haven County,5+ units,18
3_towns,2001,Monroe,Fairfield County,1 unit,34
3_towns,2001,Monroe,Fairfield County,2 to 4 units,0
3_towns,2001,Monroe,Fairfield County,5+ units,0
3_towns,2001,Montville,New London County,1 unit,55
3_towns,2001,Montville,New London County,2 to 4 units,0
3_towns,2001,Montville,New London County,5+ units,0
3_towns,2001,Morris,Litchfield County,1 unit,14
3_towns,2001,Morris,Litchfield County,2 to 4 units,0
3_towns,2001,Morris,Litchfield County,5+ units,0
3_towns,2001,Naugatuck,New Haven County,1 unit,47
3_towns,2001,Naugatuck,New Haven County,2 to 4 units,0
3_towns,2001,Naugatuck,New Haven County,5+ units,0
3_towns,2001,New Britain,Hartford County,1 unit,24
3_towns,2001,New Britain,Hartford County,2 to 4 units,2
3_towns,2001,New Britain,Hartford County,5+ units,0
3_towns,2001,New Canaan,Fairfield County,1 unit,54
3_towns,2001,New Canaan,Fairfield County,2 to 4 units,0
3_towns,2001,New Canaan,Fairfield County,5+ units,0
3_towns,2001,New Fairfield,Fairfield County,1 unit,34
3_towns,2001,New Fairfield,Fairfield County,2 to 4 units,0
3_towns,2001,New Fairfield,Fairfield County,5+ units,0
3_towns,2001,New Hartford,Litchfield County,1 unit,55
3_towns,2001,New Hartford,Litchfield County,2 to 4 units,0
3_towns,2001,New Hartford,Litchfield County,5+ units,8
3_towns,2001,New Haven,New Haven County,1 unit,40
3_towns,2001,New Haven,New Haven County,2 to 4 units,28
3_towns,2001,New Haven,New Haven County,5+ units,29
3_towns,2001,New London,New London County,1 unit,0
3_towns,2001,New London,New London County,2 to 4 units,0
3_towns,2001,New London,New London County,5+ units,0
3_towns,2001,New Milford,Litchfield County,1 unit,146
3_towns,2001,New Milford,Litchfield County,2 to 4 units,0
3_towns,2001,New Milford,Litchfield County,5+ units,0
3_towns,2001,Newington,Hartford County,1 unit,64
3_towns,2001,Newington,Hartford County,2 to 4 units,7
3_towns,2001,Newington,Hartford County,5+ units,0
3_towns,2001,Newtown,Fairfield County,1 unit,164
3_towns,2001,Newtown,Fairfield County,2 to 4 units,0
3_towns,2001,Newtown,Fairfield County,5+ units,0
3_towns,2001,Norfolk,Litchfield County,1 unit,3
3_towns,2001,Norfolk,Litchfield County,2 to 4 units,0
3_towns,2001,Norfolk,Litchfield County,5+ units,0
3_towns,2001,North Branford,New Haven County,1 unit,25
3_towns,2001,North Branford,New Haven County,2 to 4 units,0
3_towns,2001,North Branford,New Haven County,5+ units,0
3_towns,2001,North Canaan,Litchfield County,1 unit,5
3_towns,2001,North Canaan,Litchfield County,2 to 4 units,0
3_towns,2001,North Canaan,Litchfield County,5+ units,0
3_towns,2001,North Haven,New Haven County,1 unit,26
3_towns,2001,North Haven,New Haven County,2 to 4 units,0
3_towns,2001,North Haven,New Haven County,5+ units,0
3_towns,2001,North Stonington,New London County,1 unit,27
3_towns,2001,North Stonington,New London County,2 to 4 units,0
3_towns,2001,North Stonington,New London County,5+ units,0
3_towns,2001,Norwalk,Fairfield County,1 unit,62
3_towns,2001,Norwalk,Fairfield County,2 to 4 units,17
3_towns,2001,Norwalk,Fairfield County,5+ units,249
3_towns,2001,Norwich,New London County,1 unit,31
3_towns,2001,Norwich,New London County,2 to 4 units,0
3_towns,2001,Norwich,New London County,5+ units,0
3_towns,2001,Old Lyme,New London County,1 unit,33
3_towns,2001,Old Lyme,New London County,2 to 4 units,0
3_towns,2001,Old Lyme,New London County,5+ units,0
3_towns,2001,Old Saybrook,Middlesex County,1 unit,29
3_towns,2001,Old Saybrook,Middlesex County,2 to 4 units,0
3_towns,2001,Old Saybrook,Middlesex County,5+ units,0
3_towns,2001,Orange,New Haven County,1 unit,16
3_towns,2001,Orange,New Haven County,2 to 4 units,0
3_towns,2001,Orange,New Haven County,5+ units,0
3_towns,2001,Oxford,New Haven County,1 unit,97
3_towns,2001,Oxford,New Haven County,2 to 4 units,0
3_towns,2001,Oxford,New Haven County,5+ units,0
3_towns,2001,Plainfield,Windham County,1 unit,51
3_towns,2001,Plainfield,Windham County,2 to 4 units,0
3_towns,2001,Plainfield,Windham County,5+ units,0
3_towns,2001,Plainville,Hartford County,1 unit,11
3_towns,2001,Plainville,Hartford County,2 to 4 units,0
3_towns,2001,Plainville,Hartford County,5+ units,0
3_towns,2001,Plymouth,Litchfield County,1 unit,49
3_towns,2001,Plymouth,Litchfield County,2 to 4 units,0
3_towns,2001,Plymouth,Litchfield County,5+ units,10
3_towns,2001,Pomfret,Windham County,1 unit,21
3_towns,2001,Pomfret,Windham County,2 to 4 units,0
3_towns,2001,Pomfret,Windham County,5+ units,0
3_towns,2001,Portland,Middlesex County,1 unit,83
3_towns,2001,Portland,Middlesex County,2 to 4 units,0
3_towns,2001,Portland,Middlesex County,5+ units,0
3_towns,2001,Preston,New London County,1 unit,19
3_towns,2001,Preston,New London County,2 to 4 units,0
3_towns,2001,Preston,New London County,5+ units,0
3_towns,2001,Prospect,New Haven County,1 unit,32
3_towns,2001,Prospect,New Haven County,2 to 4 units,0
3_towns,2001,Prospect,New Haven County,5+ units,0
3_towns,2001,Putnam,Windham County,1 unit,16
3_towns,2001,Putnam,Windham County,2 to 4 units,0
3_towns,2001,Putnam,Windham County,5+ units,0
3_towns,2001,Redding,Fairfield County,1 unit,25
3_towns,2001,Redding,Fairfield County,2 to 4 units,0
3_towns,2001,Redding,Fairfield County,5+ units,0
3_towns,2001,Ridgefield,Fairfield County,1 unit,66
3_towns,2001,Ridgefield,Fairfield County,2 to 4 units,0
3_towns,2001,Ridgefield,Fairfield County,5+ units,0
3_towns,2001,Rocky Hill,Hartford County,1 unit,63
3_towns,2001,Rocky Hill,Hartford County,2 to 4 units,8
3_towns,2001,Rocky Hill,Hartford County,5+ units,10
3_towns,2001,Roxbury,Litchfield County,1 unit,20
3_towns,2001,Roxbury,Litchfield County,2 to 4 units,3
3_towns,2001,Roxbury,Litchfield County,5+ units,0
3_towns,2001,Salem,New London County,1 unit,23
3_towns,2001,Salem,New London County,2 to 4 units,0
3_towns,2001,Salem,New London County,5+ units,0
3_towns,2001,Salisbury,Litchfield County,1 unit,17
3_towns,2001,Salisbury,Litchfield County,2 to 4 units,0
3_towns,2001,Salisbury,Litchfield County,5+ units,0
3_towns,2001,Scotland,Windham County,1 unit,6
3_towns,2001,Scotland,Windham County,2 to 4 units,0
3_towns,2001,Scotland,Windham County,5+ units,0
3_towns,2001,Seymour,New Haven County,1 unit,45
3_towns,2001,Seymour,New Haven County,2 to 4 units,0
3_towns,2001,Seymour,New Haven County,5+ units,0
3_towns,2001,Sharon,Litchfield County,1 unit,7
3_towns,2001,Sharon,Litchfield County,2 to 4 units,0
3_towns,2001,Sharon,Litchfield County,5+ units,0
3_towns,2001,Shelton,Fairfield County,1 unit,119
3_towns,2001,Shelton,Fairfield County,2 to 4 units,0
3_towns,2001,Shelton,Fairfield County,5+ units,0
3_towns,2001,Sherman,Fairfield County,1 unit,28
3_towns,2001,Sherman,Fairfield County,2 to 4 units,0
3_towns,2001,Sherman,Fairfield County,5+ units,0
3_towns,2001,Simsbury,Hartford County,1 unit,26
3_towns,2001,Simsbury,Hartford County,2 to 4 units,0
3_towns,2001,Simsbury,Hartford County,5+ units,0
3_towns,2001,Somers,Tolland County,1 unit,48
3_towns,2001,Somers,Tolland County,2 to 4 units,0
3_towns,2001,Somers,Tolland County,5+ units,0
3_towns,2001,South Windsor,Hartford County,1 unit,71
3_towns,2001,South Windsor,Hartford County,2 to 4 units,0
3_towns,2001,South Windsor,Hartford County,5+ units,0
3_towns,2001,Southbury,New Haven County,1 unit,70
3_towns,2001,Southbury,New Haven County,2 to 4 units,0
3_towns,2001,Southbury,New Haven County,5+ units,0
3_towns,2001,Southington,Hartford County,1 unit,195
3_towns,2001,Southington,Hartford County,2 to 4 units,0
3_towns,2001,Southington,Hartford County,5+ units,7
3_towns,2001,Sprague,New London County,1 unit,6
3_towns,2001,Sprague,New London County,2 to 4 units,0
3_towns,2001,Sprague,New London County,5+ units,0
3_towns,2001,Stafford,Tolland County,1 unit,44
3_towns,2001,Stafford,Tolland County,2 to 4 units,0
3_towns,2001,Stafford,Tolland County,5+ units,0
3_towns,2001,Stamford,Fairfield County,1 unit,46
3_towns,2001,Stamford,Fairfield County,2 to 4 units,4
3_towns,2001,Stamford,Fairfield County,5+ units,344
3_towns,2001,Sterling,Windham County,1 unit,18
3_towns,2001,Sterling,Windham County,2 to 4 units,0
3_towns,2001,Sterling,Windham County,5+ units,0
3_towns,2001,Stonington,New London County,1 unit,64
3_towns,2001,Stonington,New London County,2 to 4 units,0
3_towns,2001,Stonington,New London County,5+ units,0
3_towns,2001,Stratford,Fairfield County,1 unit,37
3_towns,2001,Stratford,Fairfield County,2 to 4 units,10
3_towns,2001,Stratford,Fairfield County,5+ units,0
3_towns,2001,Suffield,Hartford County,1 unit,68
3_towns,2001,Suffield,Hartford County,2 to 4 units,0
3_towns,2001,Suffield,Hartford County,5+ units,0
3_towns,2001,Thomaston,Litchfield County,1 unit,32
3_towns,2001,Thomaston,Litchfield County,2 to 4 units,0
3_towns,2001,Thomaston,Litchfield County,5+ units,0
3_towns,2001,Thompson,Windham County,1 unit,47
3_towns,2001,Thompson,Windham County,2 to 4 units,0
3_towns,2001,Thompson,Windham County,5+ units,0
3_towns,2001,Tolland,Tolland County,1 unit,92
3_towns,2001,Tolland,Tolland County,2 to 4 units,0
3_towns,2001,Tolland,Tolland County,5+ units,0
3_towns,2001,Torrington,Litchfield County,1 unit,82
3_towns,2001,Torrington,Litchfield County,2 to 4 units,0
3_towns,2001,Torrington,Litchfield County,5+ units,0
3_towns,2001,Trumbull,Fairfield County,1 unit,81
3_towns,2001,Trumbull,Fairfield County,2 to 4 units,4
3_towns,2001,Trumbull,Fairfield County,5+ units,38
3_towns,2001,Union,Tolland County,1 unit,6
3_towns,2001,Union,Tolland County,2 to 4 units,0
3_towns,2001,Union,Tolland County,5+ units,0
3_towns,2001,Vernon,Tolland County,1 unit,55
3_towns,2001,Vernon,Tolland County,2 to 4 units,0
3_towns,2001,Vernon,Tolland County,5+ units,95
3_towns,2001,Voluntown,New London County,1 unit,12
3_towns,2001,Voluntown,New London County,2 to 4 units,0
3_towns,2001,Voluntown,New London County,5+ units,0
3_towns,2001,Wallingford,New Haven County,1 unit,113
3_towns,2001,Wallingford,New Haven County,2 to 4 units,0
3_towns,2001,Wallingford,New Haven County,5+ units,0
3_towns,2001,Warren,Litchfield County,1 unit,12
3_towns,2001,Warren,Litchfield County,2 to 4 units,0
3_towns,2001,Warren,Litchfield County,5+ units,0
3_towns,2001,Washington,Litchfield County,1 unit,8
3_towns,2001,Washington,Litchfield County,2 to 4 units,0
