level,name,year,group,value,share
3_towns,Preston,2000,married_w_kids,452,0.246
3_towns,Preston,2000,married_no_kids,704,0.383
3_towns,Preston,2000,single_w_kids,105,0.057
3_towns,Preston,2000,other_households,191,0.104
3_towns,Preston,2010,total_households,1810,NA
3_towns,Preston,2010,living_alone,266,0.147
3_towns,Preston,2010,married_w_kids,412,0.228
3_towns,Preston,2010,married_no_kids,867,0.479
3_towns,Preston,2010,single_w_kids,113,0.062
3_towns,Preston,2010,other_households,152,0.084
3_towns,Preston,2018,total_households,1835,NA
3_towns,Preston,2018,living_alone,459,0.25
3_towns,Preston,2018,married_w_kids,365,0.199
3_towns,Preston,2018,married_no_kids,649,0.354
3_towns,Preston,2018,single_w_kids,126,0.069
3_towns,Preston,2018,other_households,236,0.129
3_towns,Prospect,2000,total_households,3020,NA
3_towns,Prospect,2000,living_alone,456,0.151
3_towns,Prospect,2000,married_w_kids,974,0.323
3_towns,Prospect,2000,married_no_kids,1168,0.387
3_towns,Prospect,2000,single_w_kids,113,0.037
3_towns,Prospect,2000,other_households,309,0.102
3_towns,Prospect,2010,total_households,3300,NA
3_towns,Prospect,2010,living_alone,561,0.17
3_towns,Prospect,2010,married_w_kids,950,0.288
3_towns,Prospect,2010,married_no_kids,1337,0.405
3_towns,Prospect,2010,single_w_kids,211,0.064
3_towns,Prospect,2010,other_households,241,0.073
3_towns,Prospect,2018,total_households,3367,NA
3_towns,Prospect,2018,living_alone,744,0.221
3_towns,Prospect,2018,married_w_kids,760,0.226
3_towns,Prospect,2018,married_no_kids,1333,0.396
3_towns,Prospect,2018,single_w_kids,99,0.029
3_towns,Prospect,2018,other_households,431,0.128
3_towns,Putnam,2000,total_households,3683,NA
3_towns,Putnam,2000,living_alone,1117,0.303
3_towns,Putnam,2000,married_w_kids,687,0.187
3_towns,Putnam,2000,married_no_kids,964,0.262
3_towns,Putnam,2000,single_w_kids,392,0.106
3_towns,Putnam,2000,other_households,523,0.142
3_towns,Putnam,2010,total_households,3975,NA
3_towns,Putnam,2010,living_alone,1299,0.327
3_towns,Putnam,2010,married_w_kids,603,0.152
3_towns,Putnam,2010,married_no_kids,1089,0.274
3_towns,Putnam,2010,single_w_kids,384,0.097
3_towns,Putnam,2010,other_households,600,0.151
3_towns,Putnam,2018,total_households,3949,NA
3_towns,Putnam,2018,living_alone,1167,0.296
3_towns,Putnam,2018,married_w_kids,416,0.105
3_towns,Putnam,2018,married_no_kids,1137,0.288
3_towns,Putnam,2018,single_w_kids,415,0.105
3_towns,Putnam,2018,other_households,814,0.206
3_towns,Redding,2000,total_households,2918,NA
3_towns,Redding,2000,living_alone,395,0.135
3_towns,Redding,2000,married_w_kids,1122,0.385
3_towns,Redding,2000,married_no_kids,1086,0.372
3_towns,Redding,2000,single_w_kids,113,0.039
3_towns,Redding,2000,other_households,202,0.069
3_towns,Redding,2010,total_households,3425,NA
3_towns,Redding,2010,living_alone,813,0.237
3_towns,Redding,2010,married_w_kids,1021,0.298
3_towns,Redding,2010,married_no_kids,1143,0.334
3_towns,Redding,2010,single_w_kids,167,0.049
3_towns,Redding,2010,other_households,281,0.082
3_towns,Redding,2018,total_households,3440,NA
3_towns,Redding,2018,living_alone,784,0.228
3_towns,Redding,2018,married_w_kids,920,0.267
3_towns,Redding,2018,married_no_kids,1264,0.367
3_towns,Redding,2018,single_w_kids,186,0.054
3_towns,Redding,2018,other_households,286,0.083
3_towns,Ridgefield,2000,total_households,8433,NA
3_towns,Ridgefield,2000,living_alone,1592,0.189
3_towns,Ridgefield,2000,married_w_kids,3281,0.389
3_towns,Ridgefield,2000,married_no_kids,2673,0.317
3_towns,Ridgefield,2000,single_w_kids,344,0.041
3_towns,Ridgefield,2000,other_households,543,0.064
3_towns,Ridgefield,2010,total_households,8592,NA
3_towns,Ridgefield,2010,living_alone,1690,0.197
3_towns,Ridgefield,2010,married_w_kids,3420,0.398
3_towns,Ridgefield,2010,married_no_kids,2555,0.297
3_towns,Ridgefield,2010,single_w_kids,401,0.047
3_towns,Ridgefield,2010,other_households,526,0.061
3_towns,Ridgefield,2018,total_households,8983,NA
3_towns,Ridgefield,2018,living_alone,1543,0.172
3_towns,Ridgefield,2018,married_w_kids,2979,0.332
3_towns,Ridgefield,2018,married_no_kids,3316,0.369
3_towns,Ridgefield,2018,single_w_kids,522,0.058
3_towns,Ridgefield,2018,other_households,623,0.069
3_towns,Rocky Hill,2000,total_households,7557,NA
3_towns,Rocky Hill,2000,living_alone,2455,0.325
3_towns,Rocky Hill,2000,married_w_kids,1519,0.201
3_towns,Rocky Hill,2000,married_no_kids,2179,0.288
3_towns,Rocky Hill,2000,single_w_kids,365,0.048
3_towns,Rocky Hill,2000,other_households,1039,0.137
3_towns,Rocky Hill,2010,total_households,8044,NA
3_towns,Rocky Hill,2010,living_alone,2791,0.347
3_towns,Rocky Hill,2010,married_w_kids,1859,0.231
3_towns,Rocky Hill,2010,married_no_kids,2315,0.288
3_towns,Rocky Hill,2010,single_w_kids,315,0.039
3_towns,Rocky Hill,2010,other_households,764,0.095
3_towns,Rocky Hill,2018,total_households,8599,NA
3_towns,Rocky Hill,2018,living_alone,3091,0.359
3_towns,Rocky Hill,2018,married_w_kids,1568,0.182
3_towns,Rocky Hill,2018,married_no_kids,2444,0.284
3_towns,Rocky Hill,2018,single_w_kids,419,0.049
3_towns,Rocky Hill,2018,other_households,1077,0.125
3_towns,Roxbury,2000,total_households,848,NA
3_towns,Roxbury,2000,living_alone,172,0.203
3_towns,Roxbury,2000,married_w_kids,220,0.259
3_towns,Roxbury,2000,married_no_kids,344,0.406
3_towns,Roxbury,2000,single_w_kids,28,0.033
3_towns,Roxbury,2000,other_households,84,0.099
3_towns,Roxbury,2010,total_households,957,NA
3_towns,Roxbury,2010,living_alone,260,0.272
3_towns,Roxbury,2010,married_w_kids,193,0.202
3_towns,Roxbury,2010,married_no_kids,426,0.445
3_towns,Roxbury,2010,single_w_kids,21,0.022
3_towns,Roxbury,2010,other_households,57,0.06
3_towns,Roxbury,2018,total_households,888,NA
3_towns,Roxbury,2018,living_alone,219,0.247
3_towns,Roxbury,2018,married_w_kids,189,0.213
3_towns,Roxbury,2018,married_no_kids,396,0.446
3_towns,Roxbury,2018,single_w_kids,18,0.02
3_towns,Roxbury,2018,other_households,66,0.074
3_towns,Salem,2000,total_households,1358,NA
3_towns,Salem,2000,living_alone,212,0.156
3_towns,Salem,2000,married_w_kids,509,0.375
3_towns,Salem,2000,married_no_kids,426,0.314
3_towns,Salem,2000,single_w_kids,82,0.06
3_towns,Salem,2000,other_households,129,0.095
3_towns,Salem,2010,total_households,1572,NA
3_towns,Salem,2010,living_alone,300,0.191
3_towns,Salem,2010,married_w_kids,443,0.282
3_towns,Salem,2010,married_no_kids,619,0.394
3_towns,Salem,2010,single_w_kids,124,0.079
3_towns,Salem,2010,other_households,86,0.055
3_towns,Salem,2018,total_households,1604,NA
3_towns,Salem,2018,living_alone,217,0.135
3_towns,Salem,2018,married_w_kids,418,0.261
3_towns,Salem,2018,married_no_kids,685,0.427
3_towns,Salem,2018,single_w_kids,48,0.03
3_towns,Salem,2018,other_households,236,0.147
3_towns,Salisbury,2000,total_households,1737,NA
3_towns,Salisbury,2000,living_alone,585,0.337
3_towns,Salisbury,2000,married_w_kids,335,0.193
3_towns,Salisbury,2000,married_no_kids,540,0.311
3_towns,Salisbury,2000,single_w_kids,108,0.062
3_towns,Salisbury,2000,other_households,169,0.097
3_towns,Salisbury,2010,total_households,1596,NA
3_towns,Salisbury,2010,living_alone,366,0.229
3_towns,Salisbury,2010,married_w_kids,188,0.118
3_towns,Salisbury,2010,married_no_kids,674,0.422
3_towns,Salisbury,2010,single_w_kids,197,0.123
3_towns,Salisbury,2010,other_households,171,0.107
3_towns,Salisbury,2018,total_households,1675,NA
3_towns,Salisbury,2018,living_alone,578,0.345
3_towns,Salisbury,2018,married_w_kids,161,0.096
3_towns,Salisbury,2018,married_no_kids,687,0.41
3_towns,Salisbury,2018,single_w_kids,151,0.09
3_towns,Salisbury,2018,other_households,98,0.059
3_towns,Scotland,2000,total_households,553,NA
3_towns,Scotland,2000,living_alone,87,0.157
3_towns,Scotland,2000,married_w_kids,168,0.304
3_towns,Scotland,2000,married_no_kids,205,0.371
3_towns,Scotland,2000,single_w_kids,39,0.071
3_towns,Scotland,2000,other_households,54,0.098
3_towns,Scotland,2010,total_households,612,NA
3_towns,Scotland,2010,living_alone,87,0.142
3_towns,Scotland,2010,married_w_kids,200,0.327
3_towns,Scotland,2010,married_no_kids,242,0.395
3_towns,Scotland,2010,single_w_kids,5,0.008
3_towns,Scotland,2010,other_households,78,0.127
3_towns,Scotland,2018,total_households,634,NA
3_towns,Scotland,2018,living_alone,125,0.197
3_towns,Scotland,2018,married_w_kids,126,0.199
3_towns,Scotland,2018,married_no_kids,295,0.465
3_towns,Scotland,2018,single_w_kids,18,0.028
3_towns,Scotland,2018,other_households,70,0.11
3_towns,Seymour,2000,total_households,6155,NA
3_towns,Seymour,2000,living_alone,1650,0.268
3_towns,Seymour,2000,married_w_kids,1551,0.252
3_towns,Seymour,2000,married_no_kids,1862,0.303
3_towns,Seymour,2000,single_w_kids,407,0.066
3_towns,Seymour,2000,other_households,685,0.111
3_towns,Seymour,2010,total_households,6444,NA
3_towns,Seymour,2010,living_alone,1799,0.279
3_towns,Seymour,2010,married_w_kids,1466,0.227
3_towns,Seymour,2010,married_no_kids,1783,0.277
3_towns,Seymour,2010,single_w_kids,517,0.08
3_towns,Seymour,2010,other_households,879,0.136
3_towns,Seymour,2018,total_households,6239,NA
3_towns,Seymour,2018,living_alone,1941,0.311
3_towns,Seymour,2018,married_w_kids,1322,0.212
3_towns,Seymour,2018,married_no_kids,1682,0.27
3_towns,Seymour,2018,single_w_kids,450,0.072
3_towns,Seymour,2018,other_households,844,0.135
3_towns,Sharon,2000,total_households,1246,NA
3_towns,Sharon,2000,living_alone,388,0.311
3_towns,Sharon,2000,married_w_kids,255,0.205
3_towns,Sharon,2000,married_no_kids,392,0.315
3_towns,Sharon,2000,single_w_kids,67,0.054
3_towns,Sharon,2000,other_households,144,0.116
3_towns,Sharon,2010,total_households,1185,NA
3_towns,Sharon,2010,living_alone,372,0.314
3_towns,Sharon,2010,married_w_kids,196,0.165
3_towns,Sharon,2010,married_no_kids,483,0.408
3_towns,Sharon,2010,single_w_kids,45,0.038
3_towns,Sharon,2010,other_households,89,0.075
3_towns,Sharon,2018,total_households,1296,NA
3_towns,Sharon,2018,living_alone,417,0.322
3_towns,Sharon,2018,married_w_kids,134,0.103
3_towns,Sharon,2018,married_no_kids,572,0.441
3_towns,Sharon,2018,single_w_kids,68,0.052
3_towns,Sharon,2018,other_households,105,0.081
3_towns,Shelton,2000,total_households,14190,NA
3_towns,Shelton,2000,living_alone,3097,0.218
3_towns,Shelton,2000,married_w_kids,3941,0.278
3_towns,Shelton,2000,married_no_kids,4991,0.352
3_towns,Shelton,2000,single_w_kids,713,0.05
3_towns,Shelton,2000,other_households,1448,0.102
3_towns,Shelton,2010,total_households,14829,NA
3_towns,Shelton,2010,living_alone,3782,0.255
3_towns,Shelton,2010,married_w_kids,3658,0.247
3_towns,Shelton,2010,married_no_kids,5129,0.346
3_towns,Shelton,2010,single_w_kids,760,0.051
3_towns,Shelton,2010,other_households,1500,0.101
3_towns,Shelton,2018,total_households,16351,NA
3_towns,Shelton,2018,living_alone,4358,0.267
3_towns,Shelton,2018,married_w_kids,3108,0.19
3_towns,Shelton,2018,married_no_kids,6119,0.374
3_towns,Shelton,2018,single_w_kids,881,0.054
3_towns,Shelton,2018,other_households,1885,0.115
3_towns,Sherman,2000,total_households,1434,NA
3_towns,Sherman,2000,living_alone,269,0.188
3_towns,Sherman,2000,married_w_kids,436,0.304
3_towns,Sherman,2000,married_no_kids,544,0.379
3_towns,Sherman,2000,single_w_kids,60,0.042
3_towns,Sherman,2000,other_households,125,0.087
3_towns,Sherman,2010,total_households,1301,NA
3_towns,Sherman,2010,living_alone,225,0.173
3_towns,Sherman,2010,married_w_kids,374,0.287
3_towns,Sherman,2010,married_no_kids,455,0.35
3_towns,Sherman,2010,single_w_kids,57,0.044
3_towns,Sherman,2010,other_households,190,0.146
3_towns,Sherman,2018,total_households,1477,NA
3_towns,Sherman,2018,living_alone,368,0.249
3_towns,Sherman,2018,married_w_kids,300,0.203
3_towns,Sherman,2018,married_no_kids,610,0.413
3_towns,Sherman,2018,single_w_kids,46,0.031
3_towns,Sherman,2018,other_households,153,0.104
3_towns,Simsbury,2000,total_households,8527,NA
3_towns,Simsbury,2000,living_alone,1655,0.194
3_towns,Simsbury,2000,married_w_kids,3087,0.362
3_towns,Simsbury,2000,married_no_kids,2804,0.329
3_towns,Simsbury,2000,single_w_kids,415,0.049
3_towns,Simsbury,2000,other_households,566,0.066
3_towns,Simsbury,2010,total_households,8570,NA
3_towns,Simsbury,2010,living_alone,1765,0.206
3_towns,Simsbury,2010,married_w_kids,2953,0.345
3_towns,Simsbury,2010,married_no_kids,2803,0.327
3_towns,Simsbury,2010,single_w_kids,388,0.045
3_towns,Simsbury,2010,other_households,661,0.077
3_towns,Simsbury,2018,total_households,9279,NA
3_towns,Simsbury,2018,living_alone,2105,0.227
3_towns,Simsbury,2018,married_w_kids,2646,0.285
3_towns,Simsbury,2018,married_no_kids,3499,0.377
3_towns,Simsbury,2018,single_w_kids,311,0.034
3_towns,Simsbury,2018,other_households,718,0.077
3_towns,Somers,2000,total_households,2925,NA
3_towns,Somers,2000,living_alone,467,0.16
3_towns,Somers,2000,married_w_kids,943,0.322
3_towns,Somers,2000,married_no_kids,1115,0.381
3_towns,Somers,2000,single_w_kids,140,0.048
3_towns,Somers,2000,other_households,260,0.089
3_towns,Somers,2010,total_households,3339,NA
3_towns,Somers,2010,living_alone,426,0.128
3_towns,Somers,2010,married_w_kids,1214,0.364
3_towns,Somers,2010,married_no_kids,1300,0.389
3_towns,Somers,2010,single_w_kids,114,0.034
3_towns,Somers,2010,other_households,285,0.085
3_towns,Somers,2018,total_households,3466,NA
3_towns,Somers,2018,living_alone,516,0.149
3_towns,Somers,2018,married_w_kids,772,0.223
3_towns,Somers,2018,married_no_kids,1596,0.46
3_towns,Somers,2018,single_w_kids,142,0.041
3_towns,Somers,2018,other_households,440,0.127
3_towns,South Windsor,2000,total_households,8905,NA
3_towns,South Windsor,2000,living_alone,1762,0.198
3_towns,South Windsor,2000,married_w_kids,2950,0.331
3_towns,South Windsor,2000,married_no_kids,2897,0.325
3_towns,South Windsor,2000,single_w_kids,477,0.054
3_towns,South Windsor,2000,other_households,819,0.092
3_towns,South Windsor,2010,total_households,9467,NA
3_towns,South Windsor,2010,living_alone,2152,0.227
3_towns,South Windsor,2010,married_w_kids,2870,0.303
3_towns,South Windsor,2010,married_no_kids,2752,0.291
3_towns,South Windsor,2010,single_w_kids,678,0.072
3_towns,South Windsor,2010,other_households,1015,0.107
3_towns,South Windsor,2018,total_households,9847,NA
3_towns,South Windsor,2018,living_alone,2282,0.232
3_towns,South Windsor,2018,married_w_kids,2521,0.256
3_towns,South Windsor,2018,married_no_kids,3463,0.352
3_towns,South Windsor,2018,single_w_kids,721,0.073
3_towns,South Windsor,2018,other_households,860,0.087
3_towns,Southbury,2000,total_households,7225,NA
3_towns,Southbury,2000,living_alone,2154,0.298
3_towns,Southbury,2000,married_w_kids,1866,0.258
3_towns,Southbury,2000,married_no_kids,2457,0.34
3_towns,Southbury,2000,single_w_kids,232,0.032
3_towns,Southbury,2000,other_households,516,0.071
3_towns,Southbury,2010,total_households,7423,NA
3_towns,Southbury,2010,living_alone,2469,0.333
3_towns,Southbury,2010,married_w_kids,1807,0.243
3_towns,Southbury,2010,married_no_kids,2420,0.326
3_towns,Southbury,2010,single_w_kids,190,0.026
3_towns,Southbury,2010,other_households,537,0.072
3_towns,Southbury,2018,total_households,7900,NA
3_towns,Southbury,2018,living_alone,2532,0.321
3_towns,Southbury,2018,married_w_kids,1386,0.175
3_towns,Southbury,2018,married_no_kids,2977,0.377
3_towns,Southbury,2018,single_w_kids,408,0.052
3_towns,Southbury,2018,other_households,597,0.076
3_towns,Southington,2000,total_households,15083,NA
3_towns,Southington,2000,living_alone,3132,0.208
3_towns,Southington,2000,married_w_kids,4101,0.272
3_towns,Southington,2000,married_no_kids,5383,0.357
3_towns,Southington,2000,single_w_kids,875,0.058
3_towns,Southington,2000,other_households,1592,0.106
3_towns,Southington,2010,total_households,16367,NA
3_towns,Southington,2010,living_alone,3949,0.241
3_towns,Southington,2010,married_w_kids,4225,0.258
3_towns,Southington,2010,married_no_kids,5468,0.334
3_towns,Southington,2010,single_w_kids,787,0.048
3_towns,Southington,2010,other_households,1938,0.118
3_towns,Southington,2018,total_households,17028,NA
3_towns,Southington,2018,living_alone,4401,0.258
3_towns,Southington,2018,married_w_kids,3825,0.225
3_towns,Southington,2018,married_no_kids,6115,0.359
3_towns,Southington,2018,single_w_kids,978,0.057
3_towns,Southington,2018,other_households,1709,0.1
3_towns,Sprague,2000,total_households,1111,NA
3_towns,Sprague,2000,living_alone,236,0.212
3_towns,Sprague,2000,married_w_kids,282,0.254
3_towns,Sprague,2000,married_no_kids,320,0.288
3_towns,Sprague,2000,single_w_kids,124,0.112
3_towns,Sprague,2000,other_households,149,0.134
3_towns,Sprague,2010,total_households,1224,NA
3_towns,Sprague,2010,living_alone,352,0.288
3_towns,Sprague,2010,married_w_kids,212,0.173
3_towns,Sprague,2010,married_no_kids,456,0.373
3_towns,Sprague,2010,single_w_kids,115,0.094
3_towns,Sprague,2010,other_households,89,0.073
3_towns,Sprague,2018,total_households,1187,NA
3_towns,Sprague,2018,living_alone,359,0.302
3_towns,Sprague,2018,married_w_kids,188,0.158
3_towns,Sprague,2018,married_no_kids,381,0.321
3_towns,Sprague,2018,single_w_kids,141,0.119
3_towns,Sprague,2018,other_households,118,0.099
3_towns,Stafford,2000,total_households,4353,NA
3_towns,Stafford,2000,living_alone,1017,0.234
3_towns,Stafford,2000,married_w_kids,1111,0.255
3_towns,Stafford,2000,married_no_kids,1341,0.308
3_towns,Stafford,2000,single_w_kids,402,0.092
3_towns,Stafford,2000,other_households,482,0.111
3_towns,Stafford,2010,total_households,4750,NA
3_towns,Stafford,2010,living_alone,1214,0.256
3_towns,Stafford,2010,married_w_kids,1025,0.216
3_towns,Stafford,2010,married_no_kids,1650,0.347
3_towns,Stafford,2010,single_w_kids,237,0.05
3_towns,Stafford,2010,other_households,624,0.131
3_towns,Stafford,2018,total_households,4662,NA
3_towns,Stafford,2018,living_alone,1258,0.27
3_towns,Stafford,2018,married_w_kids,710,0.152
3_towns,Stafford,2018,married_no_kids,1485,0.319
3_towns,Stafford,2018,single_w_kids,370,0.079
3_towns,Stafford,2018,other_households,839,0.18
3_towns,Stamford,2000,total_households,45399,NA
3_towns,Stamford,2000,living_alone,13033,0.287
3_towns,Stamford,2000,married_w_kids,9855,0.217
3_towns,Stamford,2000,married_no_kids,12151,0.268
3_towns,Stamford,2000,single_w_kids,3152,0.069
3_towns,Stamford,2000,other_households,7208,0.159
3_towns,Stamford,2010,total_households,46396,NA
3_towns,Stamford,2010,living_alone,13457,0.29
3_towns,Stamford,2010,married_w_kids,10779,0.232
3_towns,Stamford,2010,married_no_kids,11274,0.243
3_towns,Stamford,2010,single_w_kids,3321,0.072
3_towns,Stamford,2010,other_households,7565,0.163
3_towns,Stamford,2018,total_households,49510,NA
3_towns,Stamford,2018,living_alone,14251,0.288
3_towns,Stamford,2018,married_w_kids,10043,0.203
3_towns,Stamford,2018,married_no_kids,13354,0.27
3_towns,Stamford,2018,single_w_kids,3719,0.075
3_towns,Stamford,2018,other_households,8143,0.164
3_towns,Sterling,2000,total_households,1116,NA
3_towns,Sterling,2000,living_alone,202,0.181
3_towns,Sterling,2000,married_w_kids,350,0.314
3_towns,Sterling,2000,married_no_kids,327,0.293
3_towns,Sterling,2000,single_w_kids,99,0.089
3_towns,Sterling,2000,other_households,138,0.124
3_towns,Sterling,2010,total_households,1384,NA
3_towns,Sterling,2010,living_alone,216,0.156
3_towns,Sterling,2010,married_w_kids,256,0.185
3_towns,Sterling,2010,married_no_kids,532,0.384
3_towns,Sterling,2010,single_w_kids,137,0.099
3_towns,Sterling,2010,other_households,243,0.176
3_towns,Sterling,2018,total_households,1405,NA
3_towns,Sterling,2018,living_alone,231,0.164
3_towns,Sterling,2018,married_w_kids,276,0.196
3_towns,Sterling,2018,married_no_kids,407,0.29
3_towns,Sterling,2018,single_w_kids,183,0.13
3_towns,Sterling,2018,other_households,308,0.219
3_towns,Stonington,2000,total_households,7665,NA
3_towns,Stonington,2000,living_alone,2300,0.3
3_towns,Stonington,2000,married_w_kids,1541,0.201
3_towns,Stonington,2000,married_no_kids,2439,0.318
3_towns,Stonington,2000,single_w_kids,469,0.061
3_towns,Stonington,2000,other_households,916,0.12
3_towns,Stonington,2010,total_households,7901,NA
3_towns,Stonington,2010,living_alone,2203,0.279
3_towns,Stonington,2010,married_w_kids,1644,0.208
3_towns,Stonington,2010,married_no_kids,2659,0.337
3_towns,Stonington,2010,single_w_kids,682,0.086
3_towns,Stonington,2010,other_households,713,0.09
3_towns,Stonington,2018,total_households,8100,NA
3_towns,Stonington,2018,living_alone,2585,0.319
3_towns,Stonington,2018,married_w_kids,1146,0.141
3_towns,Stonington,2018,married_no_kids,2864,0.354
3_towns,Stonington,2018,single_w_kids,642,0.079
3_towns,Stonington,2018,other_households,863,0.107
3_towns,Stratford,2000,total_households,19898,NA
3_towns,Stratford,2000,living_alone,5402,0.271
3_towns,Stratford,2000,married_w_kids,4314,0.217
3_towns,Stratford,2000,married_no_kids,6142,0.309
3_towns,Stratford,2000,single_w_kids,1351,0.068
3_towns,Stratford,2000,other_households,2689,0.135
3_towns,Stratford,2010,total_households,19638,NA
3_towns,Stratford,2010,living_alone,5575,0.284
3_towns,Stratford,2010,married_w_kids,4515,0.23
3_towns,Stratford,2010,married_no_kids,5580,0.284
3_towns,Stratford,2010,single_w_kids,1368,0.07
3_towns,Stratford,2010,other_households,2600,0.132
3_towns,Stratford,2018,total_households,20084,NA
3_towns,Stratford,2018,living_alone,5407,0.269
3_towns,Stratford,2018,married_w_kids,3386,0.169
3_towns,Stratford,2018,married_no_kids,6648,0.331
3_towns,Stratford,2018,single_w_kids,1707,0.085
3_towns,Stratford,2018,other_households,2936,0.146
3_towns,Suffield,2000,total_households,4660,NA
3_towns,Suffield,2000,living_alone,1084,0.233
3_towns,Suffield,2000,married_w_kids,1315,0.282
3_towns,Suffield,2000,married_no_kids,1585,0.34
3_towns,Suffield,2000,single_w_kids,215,0.046
3_towns,Suffield,2000,other_households,461,0.099
3_towns,Suffield,2010,total_households,5192,NA
3_towns,Suffield,2010,living_alone,1332,0.257
3_towns,Suffield,2010,married_w_kids,1327,0.256
3_towns,Suffield,2010,married_no_kids,1635,0.315
3_towns,Suffield,2010,single_w_kids,289,0.056
3_towns,Suffield,2010,other_households,609,0.117
3_towns,Suffield,2018,total_households,5032,NA
3_towns,Suffield,2018,living_alone,923,0.183
3_towns,Suffield,2018,married_w_kids,1127,0.224
3_towns,Suffield,2018,married_no_kids,2069,0.411
3_towns,Suffield,2018,single_w_kids,429,0.085
3_towns,Suffield,2018,other_households,484,0.096
3_towns,Thomaston,2000,total_households,2916,NA
3_towns,Thomaston,2000,living_alone,700,0.24
3_towns,Thomaston,2000,married_w_kids,789,0.271
3_towns,Thomaston,2000,married_no_kids,889,0.305
3_towns,Thomaston,2000,single_w_kids,210,0.072
3_towns,Thomaston,2000,other_households,328,0.112
3_towns,Thomaston,2010,total_households,3214,NA
3_towns,Thomaston,2010,living_alone,887,0.276
3_towns,Thomaston,2010,married_w_kids,783,0.244
3_towns,Thomaston,2010,married_no_kids,921,0.287
3_towns,Thomaston,2010,single_w_kids,156,0.049
3_towns,Thomaston,2010,other_households,467,0.145
3_towns,Thomaston,2018,total_households,3134,NA
3_towns,Thomaston,2018,living_alone,938,0.299
3_towns,Thomaston,2018,married_w_kids,671,0.214
3_towns,Thomaston,2018,married_no_kids,957,0.305
3_towns,Thomaston,2018,single_w_kids,124,0.04
3_towns,Thomaston,2018,other_households,444,0.142
3_towns,Thompson,2000,total_households,3482,NA
3_towns,Thompson,2000,living_alone,821,0.236
3_towns,Thompson,2000,married_w_kids,933,0.268
3_towns,Thompson,2000,married_no_kids,1093,0.314
3_towns,Thompson,2000,single_w_kids,230,0.066
3_towns,Thompson,2000,other_households,405,0.116
3_towns,Thompson,2010,total_households,3629,NA
3_towns,Thompson,2010,living_alone,853,0.235
3_towns,Thompson,2010,married_w_kids,796,0.219
3_towns,Thompson,2010,married_no_kids,1186,0.327
3_towns,Thompson,2010,single_w_kids,328,0.09
3_towns,Thompson,2010,other_households,466,0.128
3_towns,Thompson,2018,total_households,3551,NA
3_towns,Thompson,2018,living_alone,836,0.235
3_towns,Thompson,2018,married_w_kids,716,0.202
3_towns,Thompson,2018,married_no_kids,1470,0.414
3_towns,Thompson,2018,single_w_kids,174,0.049
3_towns,Thompson,2018,other_households,355,0.1
3_towns,Tolland,2000,total_households,4586,NA
3_towns,Tolland,2000,living_alone,597,0.13
3_towns,Tolland,2000,married_w_kids,1733,0.378
3_towns,Tolland,2000,married_no_kids,1679,0.366
3_towns,Tolland,2000,single_w_kids,208,0.045
3_towns,Tolland,2000,other_households,369,0.08
3_towns,Tolland,2010,total_households,5273,NA
3_towns,Tolland,2010,living_alone,604,0.115
3_towns,Tolland,2010,married_w_kids,2030,0.385
3_towns,Tolland,2010,married_no_kids,1860,0.353
3_towns,Tolland,2010,single_w_kids,264,0.05
3_towns,Tolland,2010,other_households,515,0.098
3_towns,Tolland,2018,total_households,5159,NA
3_towns,Tolland,2018,living_alone,797,0.154
3_towns,Tolland,2018,married_w_kids,1605,0.311
3_towns,Tolland,2018,married_no_kids,2188,0.424
3_towns,Tolland,2018,single_w_kids,195,0.038
3_towns,Tolland,2018,other_households,374,0.072
3_towns,Torrington,2000,total_households,14743,NA
3_towns,Torrington,2000,living_alone,4736,0.321
3_towns,Torrington,2000,married_w_kids,2991,0.203
3_towns,Torrington,2000,married_no_kids,4044,0.274
3_towns,Torrington,2000,single_w_kids,1204,0.082
3_towns,Torrington,2000,other_households,1768,0.12
3_towns,Torrington,2010,total_households,15607,NA
3_towns,Torrington,2010,living_alone,5198,0.333
3_towns,Torrington,2010,married_w_kids,2766,0.177
3_towns,Torrington,2010,married_no_kids,4046,0.259
3_towns,Torrington,2010,single_w_kids,1504,0.096
3_towns,Torrington,2010,other_households,2093,0.134
3_towns,Torrington,2018,total_households,14429,NA
3_towns,Torrington,2018,living_alone,4489,0.311
3_towns,Torrington,2018,married_w_kids,2033,0.141
3_towns,Torrington,2018,married_no_kids,4230,0.293
3_towns,Torrington,2018,single_w_kids,1449,0.1
3_towns,Torrington,2018,other_households,2228,0.154
3_towns,Trumbull,2000,total_households,11911,NA
3_towns,Trumbull,2000,living_alone,1929,0.162
3_towns,Trumbull,2000,married_w_kids,4049,0.34
3_towns,Trumbull,2000,married_no_kids,4495,0.377
3_towns,Trumbull,2000,single_w_kids,419,0.035
3_towns,Trumbull,2000,other_households,1019,0.086
3_towns,Trumbull,2010,total_households,11825,NA
3_towns,Trumbull,2010,living_alone,2136,0.181
3_towns,Trumbull,2010,married_w_kids,4217,0.357
3_towns,Trumbull,2010,married_no_kids,4009,0.339
3_towns,Trumbull,2010,single_w_kids,548,0.046
3_towns,Trumbull,2010,other_households,915,0.077
3_towns,Trumbull,2018,total_households,12427,NA
3_towns,Trumbull,2018,living_alone,2427,0.195
3_towns,Trumbull,2018,married_w_kids,3815,0.307
3_towns,Trumbull,2018,married_no_kids,4641,0.373
3_towns,Trumbull,2018,single_w_kids,502,0.04
